crash_id,crash_event,crash_type,number_fatalities
10911,20155060,Single,1
10912,20153210,Multiple,1
10913,20152073,Multiple,1
10914,20152183,Single,1
10915,20152109,Single,1
10916,20156007,Multiple,1
10917,20151012,Single,1
10918,20155087,Multiple,1
10919,20152195,Multiple,1
10920,20155048,Single,2
10921,20153016,Single,1
10922,20152151,Single,1
10923,20152129,Multiple,1
10924,20155104,Multiple,1
10925,20155022,Single,1
10926,20153206,Multiple,1
10927,20155075,Single,1
10928,20151231,Single,1
10929,20151157,Multiple,1
10930,20151034,Single,1
10931,20155084,Single,1
10932,20152153,Single,1
10933,20152211,Single,1
10934,20151320,Multiple,1
10935,20151248,Multiple,1
10936,20155014,Single,1
10937,20151137,Multiple,1
10938,20153070,Single,1
10939,20155038,Single,1
10940,20152072,Single,1
10941,20152192,Multiple,1
10942,20156006,Single,1
10943,20152171,Single,1
10944,20152174,Single,3
10945,20155141,Single,1
10946,20151324,Single,1
10947,20155105,Single,1
10948,20153116,Single,1
10949,20156015,Single,1
10950,20154015,Single,1
10951,20152182,Single,1
10952,20157039,Single,1
10953,20156019,Single,2
10954,20151109,Multiple,1
10955,20155095,Single,1
10956,20151237,Single,1
10957,20157012,Multiple,2
10958,20153158,Multiple,1
10959,20152134,Multiple,1
10960,20154087,Multiple,1
10961,20151062,Single,1
10962,20153162,Single,1
10963,20154051,Multiple,1
10964,20152207,Single,1
10965,20151273,Multiple,1
10966,20153117,Multiple,1
10967,20151246,Multiple,1
10968,20152047,Single,1
10969,20154070,Single,1
10970,20151057,Single,1
10971,20155123,Multiple,1
10972,20152196,Multiple,1
10973,20152188,Single,1
10974,20151121,Multiple,1
10975,20153053,Multiple,1
10976,20153092,Single,1
10977,20151242,Multiple,1
10978,20152219,Single,1
10979,20152039,Single,1
10980,20154045,Single,1
10981,20151058,Multiple,1
10982,20156027,Multiple,1
10983,20154052,Multiple,1
10984,20151072,Single,1
10985,20151194,Single,1
10986,20151114,Single,1
10987,20151099,Single,1
10988,20152208,Multiple,1
10989,20157042,Single,1
10990,20151014,Multiple,2
10991,20153209,Single,1
10992,20152186,Single,1
10993,20154008,Multiple,1
10994,20151232,Single,1
10995,20152221,Multiple,1
10996,20152205,Multiple,1
10997,20155049,Single,1
10998,20155079,Single,1
10999,20152141,Multiple,1
11000,20153106,Single,1
11001,20154078,Multiple,1
11002,20153183,Single,1
11003,20154039,Single,1
11004,20153049,Single,1
11005,20153094,Single,1
11006,20153195,Single,1
11007,20151193,Multiple,1
11008,20151067,Multiple,1
11009,20154004,Multiple,2
11010,20151209,Single,1
11011,20151276,Multiple,1
11012,20152135,Single,1
11013,20151092,Multiple,2
11014,20151319,Multiple,1
11015,20153056,Multiple,1
11016,20151085,Multiple,1
11017,20153083,Single,1
11018,20152200,Single,1
11019,20152118,Single,1
11020,20152177,Single,1
11021,20153151,Single,1
11022,20151134,Multiple,2
11023,20153102,Single,1
11024,20151149,Multiple,1
11025,20151029,Multiple,1
11026,20155100,Multiple,1
11027,20151084,Single,1
11028,20151247,Single,1
11029,20151289,Single,1
11030,20155089,Multiple,1
11031,20154064,Single,1
11032,20151256,Single,1
11033,20155115,Multiple,1
11034,20152228,Multiple,1
11035,20156018,Single,1
11036,20152094,Single,1
11037,20152189,Multiple,1
11038,20151070,Multiple,1
11039,20158012,Single,1
11040,20153137,Single,1
11041,20151088,Multiple,2
11042,20153085,Multiple,1
11043,20151239,Single,1
11044,20154048,Multiple,3
11045,20155066,Multiple,1
11046,20153215,Multiple,1
11047,20153046,Multiple,1
11048,20152024,Single,1
11049,20155082,Single,1
11050,20151167,Single,1
11051,20151306,Single,1
11052,20151300,Multiple,1
11053,20152143,Multiple,1
11054,20151303,Multiple,1
11055,20151184,Multiple,1
11056,20155055,Single,1
11057,20155098,Multiple,1
11058,20154038,Single,1
11059,20153006,Multiple,1
11060,20152035,Single,1
11061,20152178,Multiple,1
11062,20151110,Multiple,1
11063,20156004,Multiple,1
11064,20152077,Single,4
11065,20152166,Multiple,1
11066,20151168,Single,1
11067,20152140,Multiple,1
11068,20151267,Multiple,1
11069,20151015,Single,1
11070,20153086,Single,1
11071,20155023,Multiple,1
11072,20154072,Single,1
11073,20141126,Single,2
11074,20142001,Single,1
11075,20142221,Single,1
11076,20145101,Single,1
11077,20142015,Single,1
11078,20145066,Single,1
11079,20145010,Multiple,1
11080,20147032,Multiple,1
11081,20144066,Single,1
11082,20141131,Multiple,1
11083,20144092,Multiple,2
11084,20144052,Single,1
11085,20144084,Multiple,1
11086,20142159,Multiple,1
11087,20143189,Single,1
11088,20141050,Single,1
11089,20142111,Multiple,1
11090,20144078,Multiple,4
11091,20141105,Multiple,1
11092,20141168,Multiple,1
11093,20141242,Single,1
11094,20142079,Multiple,1
11095,20143112,Single,1
11096,20141059,Multiple,1
11097,20144039,Single,1
11098,20144009,Single,1
11099,20142217,Multiple,1
11100,20143107,Multiple,2
11101,20148003,Single,1
11102,20143150,Multiple,2
11103,20147004,Multiple,1
11104,20143099,Single,1
11105,20143181,Multiple,1
11106,20143007,Multiple,1
11107,20145117,Single,1
11108,20145024,Multiple,1
11109,20145041,Single,1
11110,20145099,Single,1
11111,20142058,Single,1
11112,20142145,Single,1
11113,20141052,Single,2
11114,20144071,Single,1
11115,20144043,Multiple,1
11116,20142174,Single,1
11117,20146014,Multiple,1
11118,20143167,Multiple,1
11119,20141244,Multiple,1
11120,20145048,Single,1
11121,20143136,Single,1
11122,20145141,Single,1
11123,20146013,Single,1
11124,20145091,Single,1
11125,20145082,Single,1
11126,20145131,Single,1
11127,20143132,Single,1
11128,20144057,Single,1
11129,20141091,Single,1
11130,20145158,Single,1
11131,20144075,Single,1
11132,20144033,Single,1
11133,20141090,Single,1
11134,20144093,Single,1
11135,20144030,Multiple,1
11136,20141179,Single,1
11137,20144003,Multiple,1
11138,20145002,Single,1
11139,20145138,Single,1
11140,20142190,Multiple,1
11141,20142108,Multiple,1
11142,20142067,Multiple,1
11143,20145088,Single,1
11144,20141069,Single,2
11145,20141025,Multiple,1
11146,20143001,Multiple,1
11147,20141089,Multiple,1
11148,20144010,Multiple,1
11149,20142019,Single,1
11150,20142121,Multiple,1
11151,20141253,Single,1
11152,20145089,Single,1
11153,20141283,Multiple,1
11154,20145111,Single,1
11155,20143032,Single,1
11156,20142144,Multiple,2
11157,20144095,Single,1
11158,20144082,Single,1
11159,20146006,Multiple,1
11160,20143053,Single,1
11161,20141113,Single,1
11162,20142203,Multiple,1
11163,20142088,Multiple,1
11164,20141199,Single,1
11165,20142010,Multiple,2
11166,20144086,Multiple,1
11167,20145068,Multiple,1
11168,20143123,Multiple,1
11169,20142127,Multiple,1
11170,20141084,Multiple,2
11171,20142140,Single,1
11172,20147013,Multiple,1
11173,20141094,Single,1
11174,20142213,Single,1
11175,20142036,Multiple,1
11176,20141150,Single,1
11177,20141104,Multiple,1
11178,20145016,Single,1
11179,20141095,Multiple,1
11180,20146012,Single,1
11181,20145029,Multiple,1
11182,20141017,Single,1
11183,20142110,Multiple,1
11184,20145049,Single,1
11185,20142178,Single,1
11186,20143111,Multiple,1
11187,20143087,Single,1
11188,20142099,Multiple,1
11189,20147008,Multiple,1
11190,20145023,Multiple,1
11191,20143038,Multiple,1
11192,20146005,Single,1
11193,20143177,Single,1
11194,20141127,Single,1
11195,20142042,Single,2
11196,20143120,Single,1
11197,20141221,Single,1
11198,20141047,Single,1
11199,20141011,Multiple,1
11200,20145100,Single,1
11201,20145096,Single,1
11202,20143190,Multiple,1
11203,20143045,Multiple,1
11204,20141273,Single,1
11205,20145017,Multiple,1
11206,20143085,Multiple,1
11207,20145057,Multiple,1
11208,20142032,Single,1
11209,20142202,Single,1
11210,20143059,Single,1
11211,20141128,Single,1
11212,20141121,Single,1
11213,20141031,Single,1
11214,20142211,Multiple,1
11215,20142039,Multiple,1
11216,20146002,Single,1
11217,20142158,Multiple,1
11218,20145027,Multiple,1
11219,20144087,Single,1
11220,20143066,Single,1
11221,20141082,Multiple,1
11222,20144035,Single,1
11223,20145001,Multiple,1
11224,20142214,Single,1
11225,20143054,Multiple,1
11226,20142186,Multiple,1
11227,20144094,Multiple,1
11228,20141250,Multiple,2
11229,20143093,Multiple,1
11230,20142092,Single,1
11231,20144002,Multiple,2
11232,20142018,Single,1
11233,20141190,Multiple,1
11234,20141170,Single,1
11235,20142185,Multiple,1
11236,20143146,Multiple,1
11237,20145026,Multiple,1
11238,20142165,Multiple,1
11239,20143135,Single,1
11240,20141207,Multiple,1
11241,20145166,Single,1
11242,20141265,Multiple,1
11243,20145037,Single,1
11244,20141266,Multiple,1
11245,20148001,Multiple,1
11246,20143195,Multiple,1
11247,20141118,Single,1
11248,20143092,Single,1
11249,20143057,Single,1
11250,20141140,Single,1
11251,20141138,Single,1
11252,20145063,Single,1
11253,20141154,Multiple,1
11254,20145167,Multiple,1
11255,20143187,Multiple,1
11256,20145129,Single,1
11257,20145094,Multiple,1
11258,20141261,Single,1
11259,20143004,Single,1
11260,20145123,Single,1
11261,20142103,Single,1
11262,20144073,Multiple,1
11263,20143008,Single,1
11264,20145124,Single,1
11265,20146021,Single,1
11266,20141046,Multiple,1
11267,20145054,Single,1
11268,20143022,Single,1
11269,20142194,Single,1
11270,20146018,Single,1
11271,20143161,Single,1
11272,20144056,Multiple,1
11273,20141185,Single,1
11274,20145021,Single,1
11275,20141143,Single,1
11276,20144036,Single,1
11277,20141038,Multiple,1
11278,20141014,Single,2
11279,20141160,Single,1
11280,20145040,Single,1
11281,20141164,Multiple,1
11282,20141243,Multiple,1
11283,20147014,Single,1
11284,20145157,Single,1
11285,20143182,Single,1
11286,20145060,Single,1
11287,20145151,Multiple,1
11288,20141181,Multiple,1
11289,20142008,Single,1
11290,20145036,Single,1
11291,20141259,Single,1
11292,20142004,Single,1
11293,20141107,Multiple,1
11294,20143106,Single,1
11295,20143095,Single,1
11296,20144005,Single,1
11297,20147028,Single,1
11298,20144074,Single,1
11299,20143098,Single,1
11300,20143079,Single,1
11301,20142204,Multiple,1
11302,20142094,Multiple,1
11303,20142040,Single,1
11304,20147017,Single,1
11305,20142034,Single,1
11306,20142206,Multiple,1
11307,20142184,Multiple,1
11308,20141176,Single,1
11309,20142100,Multiple,1
11310,20145042,Multiple,1
11311,20145139,Multiple,4
11312,20144096,Multiple,1
11313,20141103,Single,1
11314,20144048,Multiple,1
11315,20141097,Multiple,1
11316,20145032,Single,1
11317,20142115,Single,1
11318,20141196,Multiple,2
11319,20146026,Multiple,1
11320,20143058,Single,1
11321,20143180,Multiple,1
11322,20143070,Single,1
11323,20142005,Multiple,1
11324,20141187,Single,1
11325,20142157,Multiple,1
11326,20143015,Multiple,3
11327,20142113,Single,1
11328,20145126,Single,1
11329,20142124,Single,1
11330,20143029,Single,1
11331,20141225,Multiple,1
11332,20145019,Single,1
11333,20147022,Single,2
11334,20141021,Multiple,1
11335,20142117,Single,1
11336,20143119,Single,1
11337,20142139,Single,1
11338,20141245,Single,1
11339,20144006,Single,1
11340,20143034,Single,1
11341,20142050,Single,1
11342,20141016,Single,1
11343,20141228,Multiple,1
11344,20144070,Multiple,1
11345,20143048,Single,1
11346,20145116,Single,1
11347,20147015,Single,1
11348,20144017,Single,1
11349,20144090,Single,1
11350,20145137,Multiple,1
11351,20145047,Multiple,1
11352,20141032,Single,1
11353,20141116,Multiple,2
11354,20141205,Multiple,1
11355,20143023,Multiple,1
11356,20142051,Single,2
11357,20141191,Multiple,2
11358,20141074,Single,1
11359,20143133,Single,1
11360,20141065,Multiple,1
11361,20143168,Single,2
11362,20142075,Multiple,1
11363,20146010,Single,1
11364,20145015,Single,1
11365,20142167,Single,1
11366,20143170,Single,1
11367,20141167,Multiple,1
11368,20144061,Single,1
11369,20141004,Multiple,1
11370,20146003,Multiple,1
11371,20141216,Multiple,1
11372,20142189,Multiple,1
11373,20142107,Single,1
11374,20144076,Single,1
11375,20142011,Single,1
11376,20142049,Multiple,1
11377,20141254,Multiple,1
11378,20148002,Single,1
11379,20145109,Single,1
11380,20145059,Single,1
11381,20143068,Single,1
11382,20143025,Single,1
11383,20141022,Single,1
11384,20143105,Multiple,1
11385,20145154,Single,1
11386,20145130,Single,1
11387,20145065,Single,2
11388,20145006,Multiple,1
11389,20142009,Multiple,1
11390,20142098,Single,1
11391,20145113,Single,1
11392,20144050,Single,1
11393,20142030,Single,1
11394,20144085,Multiple,1
11395,20143175,Multiple,1
11396,20145039,Single,1
11397,20142212,Single,1
11398,20141023,Multiple,1
11399,20142118,Single,1
11400,20143040,Multiple,1
11401,20142055,Multiple,1
11402,20143086,Multiple,1
11403,20144027,Single,1
11404,20141241,Multiple,1
11405,20142136,Single,1
11406,20142195,Single,1
11407,20143019,Single,1
11408,20144063,Single,1
11409,20145097,Single,1
11410,20143163,Multiple,2
11411,20142196,Multiple,1
11412,20143144,Single,1
11413,20144080,Single,1
11414,20142017,Single,1
11415,20143127,Single,1
11416,20146028,Multiple,1
11417,20144021,Single,1
11418,20144001,Multiple,1
11419,20145171,Multiple,1
11420,20142215,Single,1
11421,20141078,Single,1
11422,20143173,Multiple,1
11423,20141079,Single,4
11424,20145172,Single,1
11425,20147012,Single,1
11426,20141041,Multiple,1
11427,20143063,Single,1
11428,20142080,Single,1
11429,20141220,Multiple,1
11430,20148005,Single,1
11431,20141112,Single,1
11432,20141036,Single,1
11433,20143101,Multiple,3
11434,20145120,Single,1
11435,20143049,Single,1
11436,20141222,Multiple,2
11437,20141166,Single,1
11438,20144012,Multiple,2
11439,20142102,Multiple,1
11440,20143194,Multiple,1
11441,20142147,Single,1
11442,20142093,Multiple,1
11443,20143176,Multiple,1
11444,20141058,Single,1
11445,20143090,Multiple,1
11446,20143064,Multiple,1
11447,20143094,Single,4
11448,20142132,Single,2
11449,20145022,Single,1
11450,20145069,Single,1
11451,20145102,Multiple,1
11452,20144049,Multiple,1
11453,20145067,Single,1
11454,20144091,Multiple,2
11455,20143043,Single,1
11456,20145045,Single,1
11457,20141236,Single,1
11458,20141271,Multiple,1
11459,20141137,Multiple,2
11460,20141281,Multiple,1
11461,20141109,Multiple,2
11462,20141198,Single,1
11463,20141086,Single,1
11464,20141045,Single,1
11465,20146017,Multiple,1
11466,20142089,Multiple,1
11467,20143145,Single,1
11468,20142156,Multiple,1
11469,20141056,Single,1
11470,20143077,Single,1
11471,20143164,Single,1
11472,20142131,Multiple,1
11473,20147019,Single,1
11474,20147010,Multiple,1
11475,20145150,Single,1
11476,20143024,Single,1
11477,20141218,Single,1
11478,20142045,Single,1
11479,20142082,Multiple,1
11480,20141210,Multiple,1
11481,20141039,Multiple,1
11482,20141226,Single,1
11483,20142220,Single,1
11484,20148009,Multiple,1
11485,20145105,Single,1
11486,20145140,Single,1
11487,20141019,Single,1
11488,20142052,Single,1
11489,20145098,Single,1
11490,20141172,Single,1
11491,20143041,Multiple,2
11492,20141171,Multiple,1
11493,20142084,Multiple,3
11494,20144072,Multiple,1
11495,20141204,Single,1
11496,20143122,Multiple,1
11497,20143153,Single,1
11498,20141035,Multiple,1
11499,20145095,Single,1
11500,20143014,Multiple,1
11501,20147016,Single,1
11502,20143013,Single,2
11503,20145112,Multiple,1
11504,20145077,Multiple,1
11505,20142153,Multiple,1
11506,20144069,Multiple,1
11507,20142095,Multiple,1
11508,20142173,Single,1
11509,20143069,Single,1
11510,20147029,Single,1
11511,20141248,Single,1
11512,20141188,Multiple,1
11513,20142207,Multiple,1
11514,20143129,Single,1
11515,20143192,Single,1
11516,20145074,Multiple,1
11517,20143108,Single,1
11518,20141033,Single,1
11519,20144014,Multiple,1
11520,20146027,Single,1
11521,20142219,Single,1
11522,20142125,Single,1
11523,20142116,Single,1
11524,20145128,Single,1
11525,20144051,Single,1
11526,20144031,Single,2
11527,20145119,Multiple,1
11528,20143165,Multiple,1
11529,20141003,Single,1
11530,20141083,Single,1
11531,20142090,Multiple,1
11532,20147002,Multiple,1
11533,20146023,Single,1
11534,20144068,Single,1
11535,20141238,Multiple,1
11536,20141224,Multiple,1
11537,20145018,Single,1
11538,20143148,Single,1
11539,20141093,Single,1
11540,20141114,Multiple,1
11541,20142073,Multiple,1
11542,20145170,Single,1
11543,20142176,Multiple,1
11544,20142059,Single,1
11545,20141183,Multiple,2
11546,20142160,Single,1
11547,20143157,Single,1
11548,20145161,Single,1
11549,20145132,Multiple,1
11550,20142216,Multiple,1
11551,20145147,Single,1
11552,20141276,Single,1
11553,20145106,Multiple,1
11554,20145011,Single,1
11555,20141042,Multiple,1
11556,20145163,Multiple,1
11557,20145085,Single,2
11558,20143160,Single,1
11559,20143114,Single,1
11560,20141249,Multiple,1
11561,20145078,Single,1
11562,20143116,Single,1
11563,20141192,Multiple,1
11564,20145103,Single,1
11565,20144025,Multiple,1
11566,20147024,Multiple,1
11567,20141066,Single,1
11568,20143196,Single,2
11569,20143166,Single,1
11570,20144004,Single,1
11571,20143191,Multiple,1
11572,20146004,Single,1
11573,20141197,Single,1
11574,20142063,Single,1
11575,20142101,Single,1
11576,20142172,Single,1
11577,20144067,Single,1
11578,20142096,Multiple,1
11579,20146025,Multiple,2
11580,20142138,Single,2
11581,20142163,Multiple,1
11582,20144044,Multiple,1
11583,20141049,Single,1
11584,20145081,Single,1
11585,20141020,Single,1
11586,20141208,Single,1
11587,20141161,Single,1
11588,20143083,Single,1
11589,20142187,Single,1
11590,20143152,Single,1
11591,20145143,Single,1
11592,20143185,Multiple,2
11593,20145087,Multiple,1
11594,20144059,Single,1
11595,20142148,Single,1
11596,20141044,Multiple,1
11597,20143097,Multiple,1
11598,20143117,Single,1
11599,20143051,Single,1
11600,20147020,Single,1
11601,20142126,Single,1
11602,20142198,Single,1
11603,20142024,Multiple,1
11604,20143174,Single,1
11605,20142151,Multiple,2
11606,20142086,Multiple,1
11607,20143050,Single,1
11608,20145052,Single,1
11609,20141229,Multiple,1
11610,20141147,Single,1
11611,20141201,Multiple,1
11612,20147031,Single,1
11613,20143061,Multiple,1
11614,20143062,Multiple,1
11615,20145090,Single,1
11616,20142072,Multiple,3
11617,20141157,Multiple,1
11618,20143020,Single,1
11619,20148010,Multiple,1
11620,20142085,Single,1
11621,20145028,Multiple,1
11622,20141263,Multiple,1
11623,20141076,Single,1
11624,20141233,Single,1
11625,20141195,Single,1
11626,20142180,Single,1
11627,20141151,Single,1
11628,20141234,Multiple,1
11629,20143104,Multiple,1
11630,20144046,Multiple,1
11631,20141006,Single,1
11632,20143030,Single,1
11633,20141202,Multiple,1
11634,20142123,Single,1
11635,20145061,Multiple,1
11636,20141062,Single,1
11637,20145080,Single,1
11638,20142048,Single,1
11639,20141061,Single,1
11640,20142112,Single,1
11641,20141075,Multiple,1
